cityname,i_o_length,prediction_horizon,grid_size,thresh,config_cx_sample_whole_data,CSR_MP_no_thresh_mean,CSR_MP_no_thresh_median,CSR_MP_count_y_exceeding_r_x,CSR_MP_sum_y_exceeding_r_x_max,CSR_MP_sum_y_exceeding_r_x_mean,CSR_MP_sum_exp_y_exceeding_r_x_mean,CSR_MP_no_thresh_frac_mean_2,CSR_MP_no_thresh_frac_mean_2_exp,CSR_MP_no_thresh_frac_sum,CSR_PM_no_thresh_mean,CSR_PM_no_thresh_median,CSR_PM_count_y_exceeding_r_x,CSR_PM_sum_y_exceeding_r_x_max,CSR_PM_sum_y_exceeding_r_x_mean,CSR_PM_sum_exp_y_exceeding_r_x_mean,CSR_PM_no_thresh_frac_mean_2,CSR_PM_no_thresh_frac_mean_2_exp,CSR_PM_no_thresh_frac_sum,CSR_NM_no_thresh_mean,CSR_NM_no_thresh_median,CSR_NM_count_y_exceeding_r_x,CSR_NM_sum_y_exceeding_r_x_max,CSR_NM_sum_y_exceeding_r_x_mean,CSR_NM_sum_exp_y_exceeding_r_x_mean,CSR_NM_no_thresh_frac_mean_2,CSR_NM_no_thresh_frac_mean_2_exp,CSR_NM_no_thresh_frac_sum,CSR_GB_no_thresh_mean,CSR_GB_no_thresh_median,CSR_GB_count_y_exceeding_r_x,CSR_GB_sum_y_exceeding_r_x_max,CSR_GB_sum_y_exceeding_r_x_mean,CSR_GB_sum_exp_y_exceeding_r_x_mean,CSR_GB_no_thresh_frac_mean_2,CSR_GB_no_thresh_frac_mean_2_exp,CSR_GB_no_thresh_frac_sum,CSR_GB_red_by_grey_sum,CSR_NM_red_by_grey_sum,CSR_PM_red_by_grey_sum,CSR_MP_red_by_grey_sum
melbourne,3,1,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,564.1429384315301,541.3508064516129,3.93,2014302.5,770.4134521479172,0.0033355342546817547,1.1146018813505834,0.3620333529223782,1.0436202691371255,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,65.02874450982932,NULL
melbourne,4,1,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,577.0976537777491,559.8870967741935,3.894,1970860.5,780.1772073274092,0.002321446834094705,1.0854804789094206,0.37198664392536707,1.018755241608108,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,60.125088211885505,NULL
melbourne,5,1,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,604.8367282668305,602.1995967741935,4.836,2515748.25,798.3570162828071,0.0029645048569906154,1.0926310298861832,0.36968485051775124,1.0294579901727057,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,73.98842309466005,NULL
melbourne,6,1,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,655.3680707362458,630.0564516129032,5.548,3068002.0,847.1082018354834,0.0039385379745842195,1.1260702249565082,0.3605421776757629,1.0582292133377191,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,88.15186073525695,NULL
melbourne,7,1,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,661.2437247386391,641.2903225806451,6.444,3405407.5,834.2401994620712,0.003004015244920338,1.1589391693944409,0.3543013798844558,1.082907182385988,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,102.49945778316433,NULL
melbourne,8,1,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,683.3895024070163,673.991935483871,6.582,3628646.25,867.897612250531,0.0028873210126378127,1.1176210079317306,0.368405330481796,1.0498845481853962,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,104.10252219727622,NULL
london,1,1,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,852.1034329519572,828.3508064516129,2.768,2051653.25,1089.8079876110241,0.003658451896738675,1.0751725242727284,0.37209336831057477,1.0038601486360532,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,38.156482981384926,NULL
london,2,1,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,958.679917395819,919.6774193548387,3.702,2961676.0,1200.613072868893,0.0033553611884355014,1.0897542809674192,0.3664751333961163,1.0241333858522956,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,48.97945975537793,NULL
london,3,1,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,988.9760119141365,962.1733870967741,3.862,3176870.5,1212.0453766938524,0.004492782535696577,1.0801758420468748,0.36915992065963976,1.0208603516300807,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,52.930053893761794,NULL
london,4,1,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1056.9897820752774,1008.6935483870968,4.272,3558698.75,1280.4738931576987,0.002571350296703078,1.0442809438122267,0.3793173280050122,0.9968560445503559,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,56.879526127493335,NULL
london,5,1,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1073.629882888087,1040.8805746140652,3.962,3267356.0,1299.3103812049699,0.0038356705262224972,1.06596432964797,0.3722542354598881,1.0157543171540633,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,54.771940409710695,NULL
london,6,1,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1113.8757918861236,1082.8548387096776,4.698,3821631.0,1324.591803950095,0.0024850737991721555,1.0633639674410253,0.37323022039496656,1.0131053939671169,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,64.10366708912268,NULL
london,7,1,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1157.957197603312,1103.708944281525,5.732,4565783.5,1341.2189658428701,0.0023449726501980615,1.0808344539019703,0.3690154341267297,1.02961286752163,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,77.87482971960223,NULL
london,8,1,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1189.3200335168517,1125.5483870967741,5.42,4540741.0,1353.8871370847455,0.0031549379227383766,1.0787489726103467,0.368735581786122,1.023963756635707,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,74.55525288187248,NULL
madrid,4,1,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2943.1145541784185,2510.747983870968,4.81,12312916.472222222,4389.179088494254,0.0005593224784086044,1.303157296374775,0.3745735285992305,1.0990739168498698,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,96.96497404124996,NULL
madrid,4,2,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2994.164775525556,2489.2258064516127,6.608,17315321.938571677,4462.821314928938,0.0006882096201072757,1.4173768311975465,0.3706478378083131,1.1990382854043102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,167.24273971440903,NULL
madrid,4,3,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2827.941120230821,2374.459677419355,7.148,18339877.878107853,4239.727659479793,0.0006449424796642585,1.509196949231,0.3618355346616935,1.2434499395646883,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,183.98696430402015,NULL
madrid,4,4,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3031.063141331129,2544.6451612903224,8.786,24144572.775034294,4356.926197102245,0.0005469017432405075,1.654615920517362,0.3583395201989168,1.3549106825649924,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,259.06181830763063,NULL
madrid,4,5,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3138.502728842439,2578.0564516129034,8.282,20053134.971386317,4615.5426501246375,0.0005686619843631115,1.5507877167609443,0.37493769529862353,1.222214566655241,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,213.86967118993186,NULL
madrid,4,6,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3052.8689041503353,2455.4193548387093,8.53,24218565.3176869,4366.47480266778,0.00037896747071844954,1.6677435526739672,0.37254706159949774,1.2990953579852729,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,254.9024117008461,NULL
madrid,4,7,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3170.7674762264073,2620.1290322580644,10.048,28883918.234139234,4441.483292510387,0.0009952198377040325,1.8027037244831667,0.36486376530371994,1.40835946078293,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,314.96017739521824,NULL
madrid,4,8,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3173.776818855529,2625.758064516129,11.38,31142743.36668381,4399.054117536888,0.00064629206416238,1.9252770097396172,0.3504363795660412,1.5459743815683284,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,392.26923240446143,NULL
melbourne,4,1,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,580.4055491063135,565.3387096774193,4.608,2363969.25,783.996308384026,0.0035177751292345847,1.1082472709911695,0.3645375189518793,1.0423694220815014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,74.37859479200517,NULL
melbourne,4,2,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,577.2006532305172,565.9314516129032,4.88,2505320.5,772.997768774833,0.003295859454966111,1.1179002187444484,0.36673560327419547,1.043572286855987,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,81.09238313405962,NULL
melbourne,4,3,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,603.2883613797321,584.0645161290322,5.496,2805413.5,797.7754049116853,0.002411629064576519,1.1394769263266833,0.36498176056564163,1.059069479673638,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,89.51005078078687,NULL
melbourne,4,4,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,603.1781632769945,590.2016129032259,6.126,3184570.5,799.1403359492176,0.002921204430910514,1.1439939378641952,0.36448230747773946,1.063913602499289,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,102.36332421889767,NULL
melbourne,4,5,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,594.1450967276145,593.3629032258065,6.404,3123794.0,790.2309165854203,0.003388966667199224,1.1527649548233505,0.3665770297082255,1.0671539532171224,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,110.99434268693423,NULL
melbourne,4,6,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,605.2661304162837,592.616568914956,7.478,3860889.0,785.8466736478973,0.002944141224789031,1.1843598039653565,0.3630571054618016,1.0936930147833712,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,130.91003095595624,NULL
melbourne,4,7,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,588.621865231105,565.5322580645161,6.706,3228661.75,773.0813511005184,0.0027011048167653955,1.1659365997234057,0.3692283335665599,1.0660968222119707,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,116.78302237872757,NULL
melbourne,4,8,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,607.9847633649514,601.7342375366569,7.936,4145841.25,769.4880331628567,0.0023664456503627316,1.208529393394612,0.36340909847933234,1.1043581359423724,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,144.24405743293573,NULL
london,4,1,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1024.8077050660927,1004.828629032258,3.872,3051049.5,1275.6839663240626,0.0034817001667610216,1.0631579808588785,0.37059569271938336,1.0141161081625534,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,50.87059852059015,NULL
london,4,2,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1055.6181970524974,1022.4435483870968,4.614,3592824.75,1295.6961045057235,0.0031314086435992204,1.080370392031567,0.3691179632860591,1.0214128580822532,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,61.46009262874566,NULL
london,4,3,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1054.4702842599345,1005.294470046083,5.572,4494082.0,1269.555160646061,0.0031546309232400203,1.1081289405541377,0.3654474104027337,1.0425365291115836,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,81.0060938399345,NULL
london,4,4,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1036.7416447000217,1013.7177419354839,5.848,4426657.25,1225.8349341001115,0.002684546635314675,1.108566122589993,0.3687328847823038,1.0366375567818527,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,85.15476763029214,NULL
london,4,5,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1079.5110925498618,1035.4552785923754,5.88,4721665.75,1242.8422365839788,0.0027562173320336445,1.1305775720162488,0.36261804350508875,1.0579271989945134,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,87.77890195974697,NULL
london,4,6,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1052.3134629279268,1017.3790322580646,5.992,4617695.0,1213.843127487001,0.002204647179673504,1.078125522511249,0.37777478655761654,1.0113470641974855,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,84.8843075022026,NULL
london,4,7,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1057.673918499365,1019.7888291517324,6.648,5094783.0,1198.0324942030613,0.002721233422213318,1.1107655768442328,0.37296170511073273,1.034403251704943,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,96.3876792879412,NULL
london,4,8,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1063.233359786686,1018.758064516129,6.326,4968348.0,1212.4316536214992,0.0018012584629694013,1.1080985326645696,0.3708271728048922,1.0361571425640554,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,93.37194093187236,NULL
madrid,4,1,25,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,869.2850384855791,826.9616935483871,6.92,5292917.333333334,1159.1427668049187,0.0019278176235794655,1.3913032616977783,0.3788395666689036,1.168264805325225,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,174.9214003447475,NULL
melbourne,4,1,25,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,229.1798168123023,226.94758064516128,6.302,1285298.75,326.57752313349243,0.006810544713814952,1.1944298503626218,0.35857919014464257,1.1061035753913544,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,125.22193967626873,NULL
london,4,1,25,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,762.2751523634245,825.5523432744978,5.084,3022350.75,941.5446940103591,0.003200179602005976,1.180300849873585,0.36823334969385624,1.0788470900725735,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,95.32744262811396,NULL
madrid,4,1,35,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1485.419106365437,1416.9717741935483,4.0,6469575.861111112,2062.392343458254,0.001511846955984482,1.6788580174034158,0.3708110318269844,1.139752609613974,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,87.28581848439097,NULL
melbourne,4,1,35,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,407.01465324021234,411.24604241338113,6.366,2257023.0833333335,574.2996731198908,0.00441882358961077,1.1623498777484678,0.3620266562185235,1.090789743727502,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,126.02723763527717,NULL
london,4,1,35,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,826.4210314033551,853.3145161290322,4.882,2850916.9629629627,1022.0308095012088,0.0034628880619848564,1.0977142240064341,0.3723059938097405,1.0223256285282343,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,68.22405449940928,NULL
madrid,4,1,45,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1989.525183092793,1706.4596774193546,5.576,8830033.07725926,3041.8365566087186,0.001375178259803718,1.317821393765676,0.36577380523990316,1.1335844333072551,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,115.11723986955971,NULL
melbourne,4,1,45,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,520.3589163393652,497.78576762246115,4.648,2041471.25,731.03942461132,0.0036708050799283826,1.1548851272590637,0.3568042749474189,1.07887813336864,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,84.87086453816717,NULL
london,4,1,45,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,965.5904665748341,955.483870967742,4.424,3130191.75,1170.0487696402854,0.003358186532094462,1.0990002823108116,0.3631898459791089,1.0367738313827417,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,63.03087109652874,NULL
madrid,4,1,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2887.9955410266866,2393.0,5.01,13582745.790895062,4545.205118615934,0.0008193045576984843,1.3110416973312575,0.37102032075599195,1.1143239719928655,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,113.32106851638764,NULL
melbourne,4,1,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,598.1760379717725,587.8084677419355,4.43,2303972.75,810.9003097789648,0.002990100433352862,1.109188965262361,0.36492394364411757,1.0405571253269854,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,70.45969961180944,NULL
london,4,1,55,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1052.0172083278035,1017.7258064516129,3.718,3274006.0,1289.5872375397996,0.002494531602387983,1.0696098494843078,0.3693851218751888,1.0158315793538506,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,49.889503106667306,NULL
madrid,4,1,65,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4238.968388395386,2421.1935483870966,4.97,20027960.48148148,7926.818679693191,0.0010574446655724741,1.2392059553707795,0.37436991383555585,1.0590758063599992,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,96.12103983593984,NULL
melbourne,4,1,65,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,648.4586277406855,633.1068548387098,4.064,2217190.1574074076,867.1014038364833,0.0031854599950071664,1.104315468661324,0.36444563718413225,1.037190006169328,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,63.7602128197864,NULL
london,4,1,65,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1202.6581454653146,1129.5,4.342,4416431.0,1488.2806317361533,0.0031144314764189104,1.067674488550319,0.36854519567402566,1.0178925412984052,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,59.859665489379225,NULL
madrid,4,1,75,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5600.2475349611495,2876.0040322580644,3.302,28967929.145833336,10007.24886223516,0.0005772049997331295,1.2914662120960179,0.3871779871396694,1.0590175839511082,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,82.05628740726095,NULL
melbourne,4,1,75,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,706.1969273392758,701.9435483870968,3.558,1939764.5925925926,869.6819156698302,0.0038122429805575344,1.0452057136804471,0.3717949656569222,1.0024500594376946,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,47.229378126063644,NULL
london,4,1,75,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1175.5063956687586,1112.554435483871,3.414,3291194.0,1431.825838305193,0.002559711247927036,1.0603043315166274,0.3686223008000135,1.0122800509039598,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,45.48039450213264,NULL
madrid,4,1,85,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5819.754090144309,3506.0806451612902,4.396,32608510.0,10797.086257701196,0.00029736490232548147,1.284953717718046,0.3792146396418443,1.0809050007437295,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,93.84052741588545,NULL
melbourne,4,1,85,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,805.3375729562453,772.983870967742,4.558,2675282.185185185,980.8229852315172,0.006203693257487271,1.0264122790394263,0.3723673605888836,0.9991269984443443,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,57.80150142809013,NULL
london,4,1,85,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1347.5016903913654,1239.75,3.882,3892611.0,1689.1327814533431,0.0019234829461195603,1.0552608182372287,0.3721659232365371,1.0072795083380333,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,50.422361852068136,NULL
madrid,4,1,95,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8777.548503468177,5082.022177419355,3.78,39558471.49074074,16883.55651730906,0.00036039840633171133,1.6880252966988256,0.37347374514837234,1.1889312409507529,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,126.47623820102702,NULL
melbourne,4,1,95,100,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,791.7130098938622,762.3064516129032,4.024,2511334.888888889,961.8415885187694,0.0035229695782067138,1.0566193142116644,0.36888496552368144,1.010791054650015,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,54.348381817388386,NULL
